Название,Родительская категория>Подкатегория>Подподкатегория,Артикул,ЦенаRUB,
"Диск радиусный BIHUI Ø75мм, толщина 20мм, #50/60, арт.DGR320",Алмазная оснастка>Алмазные диски>Алмазные диски для скругления и ступеней,DGR320,1 143.58,"https://dlt.by/image/catalog/easyphoto/3999/disk-radiusnyy-bihui-75mm-tolshchina-10mm-50-60-art-dgr310-8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Плиткорез механический BIHUI серии C-Lion, рез до 1200мм, арт.TCB1200 ",Плиткорезы ручные>Плиткорезы BIHUI,TCB1200,30 696.11,"https://dlt.by/image/catalog/easyphoto/4188/plitkorez-mehanicheskiy-bihui-serii-c-lion-rez-do-1200mm-art-tcb1200-7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Разделитель плитки (сепаратор) BIHUI, арт.LFTBH",Акции на строительный инструмент,LFTBH,5 116.02,"https://dlt.by/image/catalog/easyphoto/4187/razdelitel-plitki-separator-bihui-art-lftbh-5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Диск алмазный BIHUI,120мм, арт.DCBS120",Алмазная оснастка>Алмазные диски>Алмазные диски для электрических плиткорезов,DCBS120,993.11,"https://dlt.by/image/catalog/easyphoto/4180/disk-almaznyy-bihui-120mm-art-dcbs120-2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Коронка алмазная по керамограниту BIHUI, 14мм (вакуумная пайка), арт.DBDF14",Алмазная оснастка>Алмазные коронки для плитки,DBDF14,902.83,"https://dlt.by/image/catalog/easyphoto/4178/koronka-almaznaya-po-keramogranitu-bihui-14mm-vakuumnaya-payka-art-dbdf14-2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Коронка алмазная для плитки и камня BIHUI, 60мм (вакуумная пайка точной формы), арт.DBDB60",Алмазная оснастка>Алмазные коронки для плитки>Алмазные коронки по керамограниту (вакуумная пайка),DBDB60,2 979.33,"https://dlt.by/image/catalog/easyphoto/4175/koronka-almaznaya-dlya-plitki-i-kamnya-bihui-60mm-vakuumnaya-payka-tochnoy-formy-art-dbdb60-2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Коронка алмазная для плитки и камня BIHUI, 57мм (вакуумная пайка точной формы), арт.DBDB57",Алмазная оснастка>Алмазные коронки для плитки,DBDB57,2 919.14,"https://dlt.by/image/catalog/easyphoto/4174/koronka-almaznaya-dlya-plitki-i-kamnya-bihui-57mm-vakuumnaya-payka-tochnoy-formy-art-dbdb57-2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Коронка алмазная для плитки и камня BIHUI, 55мм (вакуумная пайка точной формы), арт.DBDB55",Алмазная оснастка>Алмазные коронки для плитки>Алмазные коронки по керамограниту (вакуумная пайка),DBDB55,2 858.95,"https://dlt.by/image/catalog/easyphoto/4173/koronka-almaznaya-dlya-plitki-i-kamnya-bihui-55mm-vakuumnaya-payka-tochnoy-formy-art-dbdb55-2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Коронка алмазная для плитки и камня BIHUI, 50мм (вакуумная пайка точной формы), арт.DBDB50",Алмазная оснастка>Алмазные коронки для плитки>Алмазные коронки по керамограниту (вакуумная пайка),DBDB50,2 678.39,"https://dlt.by/image/catalog/easyphoto/4172/koronka-almaznaya-dlya-plitki-i-kamnya-bihui-50mm-vakuumnaya-payka-tochnoy-formy-art-dbdb50-2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Коронка алмазная для плитки и камня BIHUI, 43мм (вакуумная пайка точной формы), арт.DBDB43",Алмазная оснастка>Алмазные коронки для плитки>Алмазные коронки по керамограниту (вакуумная пайка),DBDB43,2 317.26,"https://dlt.by/image/catalog/easyphoto/4170/koronka-almaznaya-dlya-plitki-i-kamnya-bihui-43mm-vakuumnaya-payka-tochnoy-formy-art-dbdb43-2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
